,book_id,title,category,char_type,aozora_url,author_id,author_role,publisher,date_published,book_url,char_count,book_type,year_pub
112,42621,白痴,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42621.html,1095,著者,ちくま文庫、筑摩書房,1990（平成2）年3月27日,https://www.aozora.gr.jp/cards/001095/files/42621_21290.html,23661.0,novelette,1990.0
113,51732,古事記,NDC 210,旧字新仮名,https://www.aozora.gr.jp/cards/001518/card51732.html,1518,著者,角川文庫、角川書店,1956（昭和31）年5月20日,https://www.aozora.gr.jp/cards/001518/files/51732_44768.html,107603.0,novel,1956.0
114,51732,古事記,NDC 210,旧字新仮名,https://www.aozora.gr.jp/cards/001518/card51732.html,1519,著者,角川文庫、角川書店,1956（昭和31）年5月20日,https://www.aozora.gr.jp/cards/001518/files/51732_44768.html,107603.0,novel,1956.0
115,2282,津軽,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/000035/card2282.html,35,著者,筑摩書房,1990（平成2）年4月27日,https://www.aozora.gr.jp/cards/000035/files/2282_15074.html,113211.0,novel,1990.0
116,1566,パンドラの匣,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000035/card1566.html,35,著者,新潮文庫、新潮社,1973（昭和48）年10月30日,https://www.aozora.gr.jp/cards/000035/files/1566_8578.html,90209.0,novel,1973.0
117,682,舞姫,NDC 913,旧字旧仮名,https://www.aozora.gr.jp/cards/000129/card682.html,129,著者,講談社,1962（昭和37）年1月19日,https://www.aozora.gr.jp/cards/000129/files/682_15414.html,16346.0,novelette,1962.0
118,42315,ヘンゼルとグレーテル,NDC K943,新字新仮名,https://www.aozora.gr.jp/cards/001091/card42315.html,1092,著者,小峰書店,1949（昭和24）年2月20日,https://www.aozora.gr.jp/cards/001091/files/42315_15931.html,10273.0,short,1949.0
119,42315,ヘンゼルとグレーテル,NDC K943,新字新仮名,https://www.aozora.gr.jp/cards/001091/card42315.html,1091,著者,小峰書店,1949（昭和24）年2月20日,https://www.aozora.gr.jp/cards/001091/files/42315_15931.html,10273.0,short,1949.0
120,2285,トカトントン,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000035/card2285.html,35,著者,新潮文庫、新潮社,1950（昭和25）年12月20日、1985（昭和60）年10月30日63刷改版,https://www.aozora.gr.jp/cards/000035/files/2285_15077.html,13272.0,novelette,1950.0
121,2359,科学者とあたま,NDC 401,新字新仮名,https://www.aozora.gr.jp/cards/000042/card2359.html,42,著者,岩波文庫、岩波書店,1948（昭和23）年5月15日、1963（昭和38）年5月16日第20刷改版,https://www.aozora.gr.jp/cards/000042/files/2359_13797.html,3952.0,shortshort,1948.0
122,5016,源氏物語,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000052/card5016.html,52,著者,角川文庫、角川書店,1971（昭和46）年8月10日改版,https://www.aozora.gr.jp/cards/000052/files/5016_9758.html,17189.0,novelette,1971.0
123,689,山椒大夫,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000129/card689.html,129,著者,中央公論社,1972（昭和47）年10月20日,https://www.aozora.gr.jp/cards/000129/files/689_23257.html,24859.0,novel,1972.0
124,42934,阿Ｑ正伝,NDC 923,新字新仮名,https://www.aozora.gr.jp/cards/001124/card42934.html,1124,著者,改造社,1932（昭和7）年11月18日,https://www.aozora.gr.jp/cards/001124/files/42934_16419.html,38391.0,novel,1932.0
125,219,在りし日の歌,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000026/card219.html,26,著者,岩波文庫、岩波書店,1981（昭和56）年6月16日,https://www.aozora.gr.jp/cards/000026/files/219_33152.html,19691.0,novelette,1981.0
126,1949,ツェねずみ,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000081/card1949.html,81,著者,岩波文庫、岩波書店,1951（昭和26）年10月25日、1966（昭和41）年7月16日第18刷改版,https://www.aozora.gr.jp/cards/000081/files/1949_18526.html,5106.0,short,1951.0
127,521,高野聖,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000050/card521.html,50,著者,筑摩書房,1991（平成3）年10月20日,https://www.aozora.gr.jp/cards/000050/files/521_20583.html,49860.0,novel,1991.0
128,158,侏儒の言葉,NDC 917,新字新仮名,https://www.aozora.gr.jp/cards/000879/card158.html,879,著者,ちくま文庫、筑摩書房,1989（平成1）年7月25日,https://www.aozora.gr.jp/cards/000879/files/158_15132.html,40029.0,novel,1989.0
129,45679,雪渡り,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000081/card45679.html,81,著者,新潮文庫、新潮社,1990（平成2）年5月25日,https://www.aozora.gr.jp/cards/000081/files/45679_22349.html,7457.0,short,1990.0
130,393,「いき」の構造,NDC 701,新字新仮名,https://www.aozora.gr.jp/cards/000065/card393.html,65,著者,岩波文庫、岩波書店,1979（昭和54）年9月17日,https://www.aozora.gr.jp/cards/000065/files/393_1765.html,55085.0,novel,1979.0
131,1530,古事記物語,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000107/card1530.html,107,著者,角川文庫、角川書店,1955（昭和30）年1月20日、1968（昭和43）年8月10日31版,https://www.aozora.gr.jp/cards/000107/files/1530_54106.html,118546.0,novel,1955.0
132,974,尾崎放哉選句集,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000195/card974.html,195,著者,彌生書房,1997（平成9）年12月25日,https://www.aozora.gr.jp/cards/000195/files/974_318.html,8523.0,short,1997.0
133,329,武蔵野,NDC 914 915,新字新仮名,https://www.aozora.gr.jp/cards/000038/card329.html,38,著者,集英社,1967（昭和42）年9月7日,https://www.aozora.gr.jp/cards/000038/files/329_15886.html,17450.0,novelette,1967.0
134,46845,人生論ノート,NDC 121,旧字旧仮名,https://www.aozora.gr.jp/cards/000218/card46845.html,218,著者,岩波書店,1966（昭和41）年10月17日,https://www.aozora.gr.jp/cards/000218/files/46845_29569.html,71986.0,novel,1966.0
135,1869,浮雲,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000006/card1869.html,6,著者,新潮文庫、新潮社,1951（昭和26）年12月15日,https://www.aozora.gr.jp/cards/000006/files/1869_33656.html,144927.0,novel,1951.0
136,496,恩讐の彼方に,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000083/card496.html,83,著者,文芸春秋,1988（昭和63）年3月25日,https://www.aozora.gr.jp/cards/000083/files/496_19866.html,24143.0,novel,1988.0
137,4311,クラリモンド,NDC 953,新字旧仮名,https://www.aozora.gr.jp/cards/001086/card4311.html,879,翻訳者,岩波書店,1995（平成7）年11月8日,https://www.aozora.gr.jp/cards/001086/files/4311_33770.html,32729.0,novel,1995.0
138,43752,どんぐりと山猫,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000081/card43752.html,81,著者,新潮文庫、新潮社,1990（平成2）年5月25日,https://www.aozora.gr.jp/cards/000081/files/43752_17657.html,6753.0,short,1990.0
139,1939,なめとこ山の熊,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000081/card1939.html,81,著者,角川文庫、角川書店,1988（昭和63）年12月10日,https://www.aozora.gr.jp/cards/000081/files/1939_18755.html,7828.0,short,1988.0
140,42378,赤いくつ,NDC K949,新字新仮名,https://www.aozora.gr.jp/cards/000019/card42378.html,19,著者,同和春秋社,1955（昭和30）年7月15日,https://www.aozora.gr.jp/cards/000019/files/42378_18502.html,7814.0,short,1955.0
141,635,おじいさんのランプ,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000121/card635.html,121,著者,岩波文庫、岩波書店,1996（平成8）年7月16日,https://www.aozora.gr.jp/cards/000121/files/635_14853.html,12840.0,novelette,1996.0
142,1154,最終戦争論,NDC 391,新字新仮名,https://www.aozora.gr.jp/cards/000230/card1154.html,230,著者,中公文庫、中央公論社,1993（平成5）年7月10日,https://www.aozora.gr.jp/cards/000230/files/1154_23278.html,54997.0,novel,1993.0
143,18335,ねずみの嫁入り,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000329/card18335.html,329,著者,講談社学術文庫、講談社,1983（昭和58）年5月10日,https://www.aozora.gr.jp/cards/000329/files/18335_11944.html,2187.0,shortshort,1983.0
144,1128,「ケルトの薄明」より,NDC 933,新字旧仮名,https://www.aozora.gr.jp/cards/001085/card1128.html,879,翻訳者,岩波書店,1995（平成7）年11月8日,https://www.aozora.gr.jp/cards/001085/files/1128_17118.html,4302.0,short,1995.0
145,42941,イワンの馬鹿,NDC K983,新字新仮名,https://www.aozora.gr.jp/cards/000361/card42941.html,361,著者,興文社、文藝春秋社,1928（昭和3）年12月25日,https://www.aozora.gr.jp/cards/000361/files/42941_15672.html,29323.0,novel,1928.0
146,43015,杜子春,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000879/card43015.html,879,著者,新潮文庫、新潮社,1968（昭和43）年11月15日,https://www.aozora.gr.jp/cards/000879/files/43015_17432.html,10577.0,short,1968.0
147,785,門,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000148/card785.html,148,著者,ちくま文庫、筑摩書房,1988（昭和63）年3月29日,https://www.aozora.gr.jp/cards/000148/files/785_14971.html,164649.0,novel,1988.0
148,605,モルグ街の殺人事件,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/000094/card605.html,94,著者,新潮文庫、新潮社,1951（昭和26）年8月15日、1977（昭和52）年5月10日40刷改版,https://www.aozora.gr.jp/cards/000094/files/605_20934.html,36718.0,novel,1951.0
149,206,小さき者へ,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000025/card206.html,25,著者,新潮文庫、新潮社,1955（昭和30）年1月30日、1980（昭和55）年2月10日改版49刷,https://www.aozora.gr.jp/cards/000025/files/206_20463.html,10943.0,short,1955.0
150,360,外科室,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000050/card360.html,50,著者,角川文庫、角川書店,1971（昭和46）年4月20日改版初版,https://www.aozora.gr.jp/cards/000050/files/360_19397.html,8698.0,short,1971.0
151,4814,燃ゆる頬,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001030/card4814.html,1030,著者,新潮文庫、新潮社,1947（昭和22）年11月30日発行、1970（昭和45）年3月30日26刷改版,https://www.aozora.gr.jp/cards/001030/files/4814_14374.html,8629.0,short,1947.0
152,1098,少女病,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000214/card1098.html,214,著者,角川文庫、角川書店,1969（昭和44）年10月20日改版初版,https://www.aozora.gr.jp/cards/000214/files/1098_42470.html,13209.0,novelette,1969.0
153,56866,春琴抄,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001383/card56866.html,1383,著者,筑摩書房,2008（平成20）年4月10日,https://www.aozora.gr.jp/cards/001383/files/56866_58169.html,56856.0,novel,2008.0
154,1508,若菜集,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000158/card1508.html,158,著者,新潮文庫、新潮社,1968(昭和43)年2月10日,https://www.aozora.gr.jp/cards/000158/files/1508_18509.html,25456.0,novel,1968.0
155,5020,源氏物語,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000052/card5020.html,52,著者,角川文庫、角川書店,1971（昭和46）年8月10日改版,https://www.aozora.gr.jp/cards/000052/files/5020_11254.html,32439.0,novel,1971.0
156,45224,雁,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000129/card45224.html,129,著者,新潮社、新潮文庫,1948（昭和23）年12月5日、1985（昭和60）年11月15日第76刷改版,https://www.aozora.gr.jp/cards/000129/files/45224_19919.html,81697.0,novel,1948.0
157,236,ア、秋,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/000035/card236.html,35,著者,ちくま文庫、筑摩書房,1988（昭和63）年10月25日,https://www.aozora.gr.jp/cards/000035/files/236_19996.html,1581.0,flash,1988.0
158,2569,ああ華族様だよ　と私は嘘を吐くのであった,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000020/card2569.html,20,著者,薔薇十字社,1970（昭和45）年9月1日,https://www.aozora.gr.jp/cards/000020/files/2569_28291.html,3238.0,shortshort,1970.0
159,459,双子の星,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000081/card459.html,81,著者,新潮文庫、新潮社,1989（平成元）年6月15日,https://www.aozora.gr.jp/cards/000081/files/459_15404.html,12519.0,novelette,1989.0
160,411,愛撫,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000074/card411.html,74,著者,旺文社文庫、旺文社,1972（昭和47）年12月10日,https://www.aozora.gr.jp/cards/000074/files/411_19633.html,3059.0,shortshort,1972.0
161,16,秋,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/000879/card16.html,879,著者,筑摩書房,1968（昭和43）年8月25日,https://www.aozora.gr.jp/cards/000879/files/16_14570.html,11886.0,short,1968.0
162,56143,それから,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000148/card56143.html,148,著者,新潮文庫、新潮社,1948（昭和23）年11月30日、2010（平成22）年8月25日136刷改版,https://www.aozora.gr.jp/cards/000148/files/56143_50921.html,195652.0,novel,1948.0
163,1737,李陵,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000119/card1737.html,119,著者,角川文庫、角川書店,1968（昭和43）年9月10日改版,https://www.aozora.gr.jp/cards/000119/files/1737_14534.html,42644.0,novel,1968.0
164,42614,夜長姫と耳男,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001095/card42614.html,1095,著者,筑摩書房,1999（平成11）年1月20日,https://www.aozora.gr.jp/cards/001095/files/42614_21838.html,28060.0,novel,1999.0
165,2386,農民芸術概論綱要,NDC 701 914,新字旧仮名,https://www.aozora.gr.jp/cards/000081/card2386.html,81,著者,筑摩書房,1997（平成9）年7月30日,https://www.aozora.gr.jp/cards/000081/files/2386_13825.html,2800.0,shortshort,1997.0
166,42307,若草物語,NDC K933,新字新仮名,https://www.aozora.gr.jp/cards/001090/card42307.html,1090,著者,京屋出版社,1948（昭和23）年6月1日,https://www.aozora.gr.jp/cards/001090/files/42307_24580.html,129670.0,novel,1948.0
167,782,明暗,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000148/card782.html,148,著者,ちくま文庫、筑摩書房,1988（昭和63）年6月28日,https://www.aozora.gr.jp/cards/000148/files/782_14969.html,369762.0,novel,1988.0
168,464,猫の事務所,NDC 913,新字旧仮名,https://www.aozora.gr.jp/cards/000081/card464.html,81,著者,ちくま文庫、筑摩書房,1986（昭和61）年1月28日,https://www.aozora.gr.jp/cards/000081/files/464_19941.html,6643.0,short,1986.0
169,54372,赤い蝋燭と人魚,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/001475/card54372.html,1475,著者,ちくま文庫、筑摩書房,2008（平成20）年8月10日,https://www.aozora.gr.jp/cards/001475/files/54372_46225.html,6971.0,short,2008.0
170,42927,耳無芳一の話,NDC 933,新字新仮名,https://www.aozora.gr.jp/cards/000258/card42927.html,258,著者,第一書房,1937（昭和12）年1月15日,https://www.aozora.gr.jp/cards/000258/files/42927_15424.html,8097.0,short,1937.0
171,2288,葉,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000035/card2288.html,35,著者,新潮文庫、新潮社,1947（昭和22）年12月10日、1985（昭和60）年10年5日70刷改版,https://www.aozora.gr.jp/cards/000035/files/2288_33104.html,10275.0,short,1947.0
172,387,にごりえ,NDC 913,旧字旧仮名,https://www.aozora.gr.jp/cards/000064/card387.html,64,著者,講談社,1962（昭和37）年11月19日,https://www.aozora.gr.jp/cards/000064/files/387_15293.html,21219.0,novelette,1962.0
173,1276,茶の本,NDC 791 914,新字新仮名,https://www.aozora.gr.jp/cards/000238/card1276.html,1347,著者,岩波文庫、岩波書店,1929（昭和4）年3月10日、1961（昭和36）年6月5日第38刷改版,https://www.aozora.gr.jp/cards/000238/files/1276_31472.html,49071.0,novel,1929.0
174,1276,茶の本,NDC 791 914,新字新仮名,https://www.aozora.gr.jp/cards/000238/card1276.html,238,著者,岩波文庫、岩波書店,1929（昭和4）年3月10日、1961（昭和36）年6月5日第38刷改版,https://www.aozora.gr.jp/cards/000238/files/1276_31472.html,49071.0,novel,1929.0
175,775,行人,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000148/card775.html,148,著者,ちくま文庫、筑摩書房,1988（昭和63）年4月26日,https://www.aozora.gr.jp/cards/000148/files/775_14942.html,258425.0,novel,1988.0
176,4872,愛読書の印象,NDC 019 914,新字旧仮名,https://www.aozora.gr.jp/cards/000879/card4872.html,879,著者,岩波書店,1996（平成8）年4月8日,https://www.aozora.gr.jp/cards/000879/files/4872_21839.html,997.0,flash,1996.0
177,1935,ポラーノの広場,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000081/card1935.html,81,著者,講談社文庫、講談社,1971（昭和46）年7月1日,https://www.aozora.gr.jp/cards/000081/files/1935_19925.html,21858.0,novelette,1971.0
178,943,幽霊塔,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000179/card943.html,179,著者,幻影城,1977（昭和52）年12月25日,https://www.aozora.gr.jp/cards/000179/files/943_20712.html,263442.0,novel,1977.0
